Empresa;Acessos;Market Share;Ranking
INTERLINK TELECOM E SUPRIMENTOS LTDA;18;4,57134741912772E-07;6.854
CDM TELECOM E SOLUCOES LTDA;18;4,57134741912772E-07;6.854
CBX SERVICOS DE INTERNET LTDA;18;4,57134741912772E-07;6.854
A F DA SILVA NET EIRELI;18;4,57134741912772E-07;6.854
TARIFAR TELECOM E SERVICOS EIRELI;17;4,31738367362063E-07;6.875
RORAIMANET TECNOLOGIA E TELECOMUNICAÇÕES LTDA - ME;17;4,31738367362063E-07;6.875
RM NETT TELECOMUNICACOES LTDA;17;4,31738367362063E-07;6.875
R. G. HARGREAVES COMUNICACOES;17;4,31738367362063E-07;6.875
O.I.ADEYEYE COMERCIO;17;4,31738367362063E-07;6.875
NEXTALL TELECOMUNICACOES EMPREENDIMENTOS LTDA;17;4,31738367362063E-07;6.875
NEI FRANCISCO BRAGA - INFORMATICA;17;4,31738367362063E-07;6.875
MISTERNET INTERNET LTDA;17;4,31738367362063E-07;6.875
MARCOS ANTONIO SANTOS DE MATOS LTDA;17;4,31738367362063E-07;6.875
L F PAGGIOSSI INFORMATICA - ME;17;4,31738367362063E-07;6.875
K. P. SILVA TELECOM;17;4,31738367362063E-07;6.875
GALERA NERD LTDA;17;4,31738367362063E-07;6.875
EWS PROVEDOR DE ACESSO A INTERNET EIRELI;17;4,31738367362063E-07;6.875
EDNA DE SOUZA NEVES;17;4,31738367362063E-07;6.875
DIGITAL WAVE DE MERITI PROVEDOR DE INTERNET LTDA;17;4,31738367362063E-07;6.875
DIGIMAX COMERCIO E SERVICOS EIRELI - ME;17;4,31738367362063E-07;6.875
DANIEL SILVINO ALVES ME;17;4,31738367362063E-07;6.875
BR NET TECNOLOGIA DA INFORMACAO E INFRAESTRUTURA DE REDES EIRELI;17;4,31738367362063E-07;6.875
BEN HUR OLIVEIRA DA SILVA;17;4,31738367362063E-07;6.875
ANTONIO CARLOS CARDOSO JUNIOR - ME;17;4,31738367362063E-07;6.875
A. AUGUSTO LOPES GOMES;17;4,31738367362063E-07;6.875
VIPNET TELECOM LTDA;16;4,06341992811353E-07;6.898
ONLINE SERVICOS DE TELECOMUNICACOES LTDA  - ME;16;4,06341992811353E-07;6.898
NEXUS- INFORMATICA, SERVICOS DE INTERNET E TELECOMUNICACOES LTDA;16;4,06341992811353E-07;6.898
NETFY TELECOMUNICAÇÕES LTDA;16;4,06341992811353E-07;6.898
NETCOM TELECOM EIRELI;16;4,06341992811353E-07;6.898
Nc Brasil Telecom e Servicos Ltda;16;4,06341992811353E-07;6.898
MSA TELECOMUNICACAO LTDA - ME;16;4,06341992811353E-07;6.898
MEGAS NET TELECOMUNICAÇÃO LTDA;16;4,06341992811353E-07;6.898
M C V SOUSA -ME;16;4,06341992811353E-07;6.898
LINK BARATO.COM TELECOMUNICACOES EIRELI;16;4,06341992811353E-07;6.898
JSV TELECOM COMUNICACAO EIRELI;16;4,06341992811353E-07;6.898
INFRA TELECOMUNICACOES MULTIMIDIA LTDA - ME;16;4,06341992811353E-07;6.898
FLORIPA TELECOM E SERVICOS LTDA;16;4,06341992811353E-07;6.898
F.A.T. TELECOMUNICACOES E SERVICOS LTDA;16;4,06341992811353E-07;6.898
F S  SANTOS TELECON ME;16;4,06341992811353E-07;6.898
DRS TELECOM EIRELI;16;4,06341992811353E-07;6.898
CONEXAO BR MAIS SERVICOS DE COMUNICACAO LTDA;16;4,06341992811353E-07;6.898
CONECTA INFORMATICA LTDA;16;4,06341992811353E-07;6.898
COMPANHIA NACIONAL PARA INCLUSÃO DIGITAL LTDA ME;16;4,06341992811353E-07;6.898
CLOUD TELECOM EIRELI;16;4,06341992811353E-07;6.898
CLICK FIBRA TELECOMUNICACOES EIRELI;16;4,06341992811353E-07;6.898
C. A. NUNES MELCHIADES - EIRELI - ME;16;4,06341992811353E-07;6.898
A.L. DE PONTES COMUNICACAO;16;4,06341992811353E-07;6.898
WAGNER VICTOR DO NASCIMENTO PENA 08611685695 - ME;15;3,80945618260643E-07;6.922
VITHA TECNOLOGIA DA INFORMAÇÃO LTDA;15;3,80945618260643E-07;6.922
SGLINKNET TELECOMUNICAÇÕES LTDA ME;15;3,80945618260643E-07;6.922
Rede Brasil Telecom de Telecomunicacoes Eireli;15;3,80945618260643E-07;6.922
RD NET - TELECOMUNICACOES - LTDA - EPP;15;3,80945618260643E-07;6.922
RAPIDA SUDOESTE TELECOMUNICACOES LTDA;15;3,80945618260643E-07;6.922
PEDRO LOPES DA SILVA NETO TELECOM EIRELI;15;3,80945618260643E-07;6.922
MARIA FERREIRA PIRES DOS SANTOS;15;3,80945618260643E-07;6.922
MARCOS FLOR DOS SANTOS;15;3,80945618260643E-07;6.922
JCNET TELECOM - EIRELI;15;3,80945618260643E-07;6.922
J. P. LOPES DA COSTA;15;3,80945618260643E-07;6.922
INTERNET PHONE COMUNICACOES LTDA - ME;15;3,80945618260643E-07;6.922
Idnett Servicos de Comunicacao Multimidia Ltda;15;3,80945618260643E-07;6.922
HI TELECOM EIRELI;15;3,80945618260643E-07;6.922
E B DA SILVA;15;3,80945618260643E-07;6.922
DATACONNECTION PROVEDOR DE INTERNET LTDA   ME;15;3,80945618260643E-07;6.922
COMETAFIBER SERVICOS DE INTERNET LTDA;15;3,80945618260643E-07;6.922
CARLOS H BARBOSA DA SILVA;15;3,80945618260643E-07;6.922
BRASIL CARRIER SERVICOS DE COMUNICACAO MULTIMIDIA EIRELI - ME;15;3,80945618260643E-07;6.922
BIRIFIBRA - PROVEDOR DE INTERNET LTDA;15;3,80945618260643E-07;6.922
Alice Leticia Silva Santos;15;3,80945618260643E-07;6.922
ALFA NET INTERNET FIBRA OPTICA LTDA;15;3,80945618260643E-07;6.922
ALEXANDRE RODRIGUES DE SOUZA INFORMATICA;15;3,80945618260643E-07;6.922
ADRIANO LUIS FLORES DA SILVA;15;3,80945618260643E-07;6.922
R4C SERVICOS DE INFORMATICA LTDA;14;3,55549243709934E-07;6.938
NGT TELECOMUNICAÇÕES LTDA EPP;14;3,55549243709934E-07;6.938
NETLINKBR TELECOMUNICACOES LTDA;14;3,55549243709934E-07;6.938
NET TELECOM COMUNICACOES EIRELI;14;3,55549243709934E-07;6.938
N & A INFORMATICA E CELULAR EIRELI;14;3,55549243709934E-07;6.938
LOCAL NET E SERVICOS DE MULTIMIDIAS EIRELI;14;3,55549243709934E-07;6.938
JULIA MARA BAU - ME;14;3,55549243709934E-07;6.938
JONATHAN KAUA MOREIRA 10903651602;14;3,55549243709934E-07;6.938
FALCON COMUNICAÇÕES E INFORMÁTICA LTDA - ME;14;3,55549243709934E-07;6.938
DIEGO DOS SANTOS VIEIRA TELECOMUNICACOES;14;3,55549243709934E-07;6.938
CONECTAR TELECOMUNICACOES LTDA;14;3,55549243709934E-07;6.938
COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS - PRODEMGE;14;3,55549243709934E-07;6.938
COLLA & COLLA LTDA;14;3,55549243709934E-07;6.938
CANAL TELECOM TECNOLOGIA LTDA;14;3,55549243709934E-07;6.938
BRASIL WIFI LTDA - EPP;14;3,55549243709934E-07;6.938
ADVANTAGE PROVIDER DO BRASIL LTDA;14;3,55549243709934E-07;6.938
ZERO61 PROVEDOR DE INTERNET EIRELI;13;3,30152869159224E-07;6.956
RSS COMUNICACAO LTDA;13;3,30152869159224E-07;6.956
ROMARIO DA SILVA CABRAL EIRELI - ME;13;3,30152869159224E-07;6.956
PRONET TELECOMUNICACOES EIRELI;13;3,30152869159224E-07;6.956
PRONET - TELECOMUNICACOES E INFORMATICA LTDA  - ME;13;3,30152869159224E-07;6.956
O. SANTANA DA CRUZ;13;3,30152869159224E-07;6.956
LIFE'S CREATIVE TECNOLOGIA LTDA;13;3,30152869159224E-07;6.956
JGR TELECOMUNICACOES LTDA;13;3,30152869159224E-07;6.956
IMG BRASIL TELECOMUNICAÇOES LTDA;13;3,30152869159224E-07;6.956
H DOS SANTOS SILVA;13;3,30152869159224E-07;6.956
ERIKA DOS SANTOS RUFINO SIQUEIRA - INTERNET;13;3,30152869159224E-07;6.956
ELIAS RIBEIRO DE ARAUJO;13;3,30152869159224E-07;6.956
DENILSON FERREIRA SANTOS CPF 168.022.168-09;13;3,30152869159224E-07;6.956
DAIANE MARINHO DE OLIVEIRA;13;3,30152869159224E-07;6.956
Arj Engenharia Ltda;13;3,30152869159224E-07;6.956
ARENAJA SERVICOS DE TELECOMUNICACOES EIRELI;13;3,30152869159224E-07;6.956
ANDRE LUGLIO DOS SANTOS - ME;13;3,30152869159224E-07;6.956
ALBERIS SANTANA DE OLIVEIRA;13;3,30152869159224E-07;6.956
ZONA SUL TELECOM LTDA;12;3,04756494608515E-07;6.976
WESLEI ALVES DOS SANTOS;12;3,04756494608515E-07;6.976
T.C.A INFORMATICA LTDA;12;3,04756494608515E-07;6.976
STALKER ENGENHARIA EIRELI;12;3,04756494608515E-07;6.976
SPEEDNET TECNOLOGIA DIGITAL LTDA - ME;12;3,04756494608515E-07;6.976
SABAFIBRA TELECOMUNICACOES LTDA;12;3,04756494608515E-07;6.976
RRNET TELECOMUNICACOES LTDA;12;3,04756494608515E-07;6.976
Renato Dizero de Almeida Telecomunicacoes;12;3,04756494608515E-07;6.976
OPENSAT SOLUCOES EM SEGURANCA EIRELI;12;3,04756494608515E-07;6.976
M.ALVES PAULINO - TELECOM;12;3,04756494608515E-07;6.976
LLNET TELECOMUNICACOES EIRELI;12;3,04756494608515E-07;6.976
Kmita Servicos Eireli;12;3,04756494608515E-07;6.976
JORGE REIS PEREIRA LIMA;12;3,04756494608515E-07;6.976
ITRS TELECOMUNICAÇÕES LTDA - EPP;12;3,04756494608515E-07;6.976
ISPX SOLUCOES EM TELECOMUNICACOES SPE LTDA;12;3,04756494608515E-07;6.976
FORTNET SERVICOS DE TELECOMUNICACAES LTDA.;12;3,04756494608515E-07;6.976
ENTER INFO INFORMATICA E SERVICOS LTDA - ME;12;3,04756494608515E-07;6.976
BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.;12;3,04756494608515E-07;6.976
ALCANTARA SERVICOS DE TELECOMUNICACOES EIRELI;12;3,04756494608515E-07;6.976
4NET SOLUCOES EM TELECOMUNICACOES LTDA;12;3,04756494608515E-07;6.976
VIA TELECOMUNICACOES LTDA;11;2,79360120057805E-07;6.993
VAGNER SOARES DA SILVA 01585542644;11;2,79360120057805E-07;6.993
TELNET - SERVIÇOS EM TELECOMUNICAÇÕES LTDA - EPP;11;2,79360120057805E-07;6.993
TECHNET BSB INFORMATICA LTDA;11;2,79360120057805E-07;6.993
SERVICOS PONTAGROSSENSE DE FIBRA OPTICA EIRELI;11;2,79360120057805E-07;6.993
P P NASCIMENTO ALVES TELECOMUNICACAO EIRELI;11;2,79360120057805E-07;6.993
NETLOADS COMUNICACAO E MULTIMIDIA LTDA - ME;11;2,79360120057805E-07;6.993
NET MAIS LTDA - ME;11;2,79360120057805E-07;6.993
MOTTANET TI - SERVICOS DE TECNOLOGIA DA INFORMAÇÃO LTDA;11;2,79360120057805E-07;6.993
MARIA DA CONCEICAO PRUDENCIO DUTRA;11;2,79360120057805E-07;6.993
JULIANO ROBSON COSTA AVELINO;11;2,79360120057805E-07;6.993
Ist Informatica e Telecomunicacao 991df Eireli;11;2,79360120057805E-07;6.993
Hf Telecom Ltda;11;2,79360120057805E-07;6.993
FORTHE TELECOM LTDA;11;2,79360120057805E-07;6.993
FORT LINE SERVICOS DE TELECOMUNICACAO LTDA;11;2,79360120057805E-07;6.993
FLAVIO FRANCISCO DO NASCIMENTO 07215939685 - ME;11;2,79360120057805E-07;6.993
ABELA SERVICOS DE COMUNICACAO E MULTIMIDEA EIRELI;11;2,79360120057805E-07;6.993
WTL TELECOMUNICACOES DO BRASIL LTDA;10;2,53963745507096E-07;7.028
WAGNER JOSE RIBEIRO;10;2,53963745507096E-07;7.028
VIRTUAL SLICE PROVEDOR DE ACESSO A INTERNET LTDA;10;2,53963745507096E-07;7.028
VELOXNET SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;10;2,53963745507096E-07;7.028
TSUBAKI NETWORK TORRES COMUNICACAO LTDA;10;2,53963745507096E-07;7.028
TATA COMMUNICATIONS COMUNICACOES E MULTIMIDIA (BRAZIL) LIMITADA;10;2,53963745507096E-07;7.028
SV PROVEDORES DE ACESSO A INTERNET LTDA - ME;10;2,53963745507096E-07;7.028
S CRUZ NETWORKTELECOMUNICACOES EMULTIMIDIA LTDA;10;2,53963745507096E-07;7.028
ROMULO OTAVIO DE SOUZA BRANDAO;10;2,53963745507096E-07;7.028
REDEWSP PROVEDOR DE INTERNET EIRELI - ME;10;2,53963745507096E-07;7.028
R H S TEIXEIRA TELECOMUNICACOES EIRELI;10;2,53963745507096E-07;7.028
QWERTY COMUNICACOES E TECNOLOGIA EDUCACIONAL LTDA;10;2,53963745507096E-07;7.028
P F DE ANDRADE PROVEDOR DE INTERNET - ME;10;2,53963745507096E-07;7.028
NEW CENTER AUTO SOM, ELETRONICA E INFORMÁTICA LTDA - ME;10;2,53963745507096E-07;7.028
Netcorporativa Telecomunicacoes e Comercio Eireli;10;2,53963745507096E-07;7.028
N S TELECOM LTDA;10;2,53963745507096E-07;7.028
MZL NET - TELECOMUNICAÇÕES LTDA -ME;10;2,53963745507096E-07;7.028
METODO TELECOMUNICACOES E COMERCIO LTDA;10;2,53963745507096E-07;7.028
MEGATROMLINK LTDA;10;2,53963745507096E-07;7.028
Marioelio Gomes do Nascimento;10;2,53963745507096E-07;7.028
MA LINK TELECOMUNICACOES CONSORTES LTDA;10;2,53963745507096E-07;7.028
L. C. Thomasini Comunicacoes;10;2,53963745507096E-07;7.028
JD DO NASCIMENTO GARBELOTO- TELECOMUNICACOES;10;2,53963745507096E-07;7.028
INFINITE TELECOMUNICACOES LTDA;10;2,53963745507096E-07;7.028
INET PRO DISTRIBUICAO DE DADOS LTDA.;10;2,53963745507096E-07;7.028
ECONECT TELECOM LTDA;10;2,53963745507096E-07;7.028
E. DE C. SANTOS;10;2,53963745507096E-07;7.028
COSTA E TIBÚRCIO LTDA;10;2,53963745507096E-07;7.028
CLICKBR LTDA;10;2,53963745507096E-07;7.028
CLEBER VIEIRA GUEDES 06242307677;10;2,53963745507096E-07;7.028
CITYNET COM. DE PROD. DE INFORMATICA LTDA - EPP;10;2,53963745507096E-07;7.028
ANDERSON FERREIRA DOS SANTOS;10;2,53963745507096E-07;7.028
ANALYZER TELEPROCESSAMENTO LTDA - ME;10;2,53963745507096E-07;7.028
Altolink Telecom Eireli;10;2,53963745507096E-07;7.028
ABIX TELECOM LTDA;10;2,53963745507096E-07;7.028
ORBIX TELECOM LTDA;9;2,28567370956386E-07;7.044
NILSON MEIRA DE AZEVEDO;9;2,28567370956386E-07;7.044
LEANDRO ANTONIO - ME;9;2,28567370956386E-07;7.044
L. O. LEANDRO INTERNET;9;2,28567370956386E-07;7.044
L R DOS S LOPES TELECOMUNICACOES EIRELI;9;2,28567370956386E-07;7.044
JOSÉ ANDRÉ DE SOUZA E SILVA SERVIÇO MULTIMÍDIA - ME;9;2,28567370956386E-07;7.044
INFO JR TELECOM SERVICOS DE COMUNICACAO EIRELI;9;2,28567370956386E-07;7.044
GLAUBER SANTOS DE NOVAES;9;2,28567370956386E-07;7.044
G9 TELECOM BRASIL SPE LTDA;9;2,28567370956386E-07;7.044
G5 TELECOM SERVIÇOS DE PROVEDORES DE INTERNET LTDA;9;2,28567370956386E-07;7.044
FULL NET TELECOM EIRELI;9;2,28567370956386E-07;7.044
F. S. COMETTI;9;2,28567370956386E-07;7.044
EASYNET WORK LIMITADA - ME;9;2,28567370956386E-07;7.044
D A DO PRADO INFORMATICA E INTERNET - ME;9;2,28567370956386E-07;7.044
ADAM STED LTDA;9;2,28567370956386E-07;7.044
A. M. A. DA SILVA EIRELI;9;2,28567370956386E-07;7.044
YZO TELECOM TECNOLOGIA LTDA;8;2,03170996405676E-07;7.062
UPDOWNET PROVEDOR DE INTERNET LTDA;8;2,03170996405676E-07;7.062
TOP LAN INFORMÁTICA LTDA - ME;8;2,03170996405676E-07;7.062
TMC - TECNOLOGIA EM TELECOMUNICACOES LTDA;8;2,03170996405676E-07;7.062
TCOMP.NET COMERCIO E SERVICOS TELECOMUNICACOES LTDA;8;2,03170996405676E-07;7.062
TAUAN B. LIMA EIRELI;8;2,03170996405676E-07;7.062
Silvia Cristina da Silva Borges;8;2,03170996405676E-07;7.062
S. DOS SANTOS SERVICOS;8;2,03170996405676E-07;7.062
PROINFO COMERCIO E SERVICOS DE INFORMATICA LTDA - ME;8;2,03170996405676E-07;7.062
PAULO XAVIER BRAGA ANDRADE;8;2,03170996405676E-07;7.062
Oliveira & Neto Telecomunicacoes Ltda;8;2,03170996405676E-07;7.062
JOAO GOMES DE SOUSA NETO;8;2,03170996405676E-07;7.062
JAIME RIBEIRO;8;2,03170996405676E-07;7.062
Everest Ridge Consultoria em Redes de Comunicacao Ltda;8;2,03170996405676E-07;7.062
BEST VOICE TELECOM LTDA;8;2,03170996405676E-07;7.062
ANTONIO ALCIOLE DOS SANTOS REIMAO;8;2,03170996405676E-07;7.062
ADVANTAGE TELEINFORMATICA DO BRASIL LTDA  - ME;8;2,03170996405676E-07;7.062
ADEMIR LUIZ DA SILVA FILHO;8;2,03170996405676E-07;7.062
Xconnect Internet Ltda;7;1,77774621854967E-07;7.082
WEB NET SOLUCOES EM INFORMATICA EIRELI;7;1,77774621854967E-07;7.082
TRUE NETWORKS TELECOMUNICACOES LTDA;7;1,77774621854967E-07;7.082
SANDRA HIROMI ODA JORGE;7;1,77774621854967E-07;7.082
ROTA TELECOM LTDA;7;1,77774621854967E-07;7.082
REDE OESTE DE COMUNICACAO EIRELI;7;1,77774621854967E-07;7.082
R L BENTO INFORMATICA;7;1,77774621854967E-07;7.082
MEGA NET SERVICOS DE TELECOMUNICACAO LTDA;7;1,77774621854967E-07;7.082
MARIELI SILVA DE OLIVEIRA;7;1,77774621854967E-07;7.082
MARIA APARECIDA DA SILVA;7;1,77774621854967E-07;7.082
MARCELO ZACHEO FRANCISCO;7;1,77774621854967E-07;7.082
LUA TELECOM LTDA  - ME;7;1,77774621854967E-07;7.082
JEFERSON RAMON DE OLIVEIRA MELO EIRELI;7;1,77774621854967E-07;7.082
INOVE TELECOM LTDA;7;1,77774621854967E-07;7.082
INOVA IMPORT IMPORTACAO E EXPORTACAO LTDA - ME;7;1,77774621854967E-07;7.082
GLOBAL FORNECEDOR DE ACESSO A INTERNET LTDA;7;1,77774621854967E-07;7.082
FOURNET SOLUÇÕES EM TELECOMUNICAÇÕES LTDA;7;1,77774621854967E-07;7.082
EUROCORP & VIALUX INTERNET - EIRELI;7;1,77774621854967E-07;7.082
Akiles Leopoldo N. Simiao;7;1,77774621854967E-07;7.082
A. M. LEITE JUNIOR;7;1,77774621854967E-07;7.082
VRA SERVICOS DE TELECOM EIRELI;6;1,52378247304257E-07;7.104
VANER DE FIGUEIREDO RIBEIRO;6;1,52378247304257E-07;7.104
V. M. DE MELO - INFORMATICA;6;1,52378247304257E-07;7.104
TEOTONIO SERVICOS DE INTERNET LTDA;6;1,52378247304257E-07;7.104
TELENET SERVICOS DE TELECOMUNICACOES LTDA - EPP;6;1,52378247304257E-07;7.104
SPEEDCAST SERVICOS MULTIMIDIA LTDA;6;1,52378247304257E-07;7.104
RADAR INFORMATICA E TELECOM LTDA - ME;6;1,52378247304257E-07;7.104
R E WORLD INFORMATICA EIRELI;6;1,52378247304257E-07;7.104
PAULO SERGIO ALVES DA SILVA DE MALHADA DE PEDRAS EIRELI;6;1,52378247304257E-07;7.104
ONETIS TECNOLOGIA LTDA;6;1,52378247304257E-07;7.104
OLLA TELECOM SERVICOS DE TELECOMUNICACOES SPE LTDA;6;1,52378247304257E-07;7.104
M T N Telecomunicacoes Eireli;6;1,52378247304257E-07;7.104
KLEBER FARIAS SLEIMAN - ME;6;1,52378247304257E-07;7.104
J.A.J. INFORMATICA LTDA ME;6;1,52378247304257E-07;7.104
INFORWNET PROVEDOR & SERVICOS DE INTERNET LTDA;6;1,52378247304257E-07;7.104
ILANA GRACE PITOMBEIRA CORREA DE LIMA;6;1,52378247304257E-07;7.104
DNS FIBRA LTDA;6;1,52378247304257E-07;7.104
CONECT FIBER TELECOMUNICACOES LTDA;6;1,52378247304257E-07;7.104
CLIENT SERVIÇOS E TELECOMUNICACOES LTDA - EPP;6;1,52378247304257E-07;7.104
BRUNO SILVA GUIMARAES - ME;6;1,52378247304257E-07;7.104
BARRA SUL MULTIMIDIA LTDA;6;1,52378247304257E-07;7.104
7 ELLO INFORMATICA & TELECOMUNICACOES LTDA;6;1,52378247304257E-07;7.104
VELOTURBO SERVICOS DE INTERNET LTDA.;5;1,26981872753548E-07;7.131
TELXE DO BRASIL TELECOMUNICACOES LTDA;5;1,26981872753548E-07;7.131
Tellegroup Software e Dados Ltda;5;1,26981872753548E-07;7.131
TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA.;5;1,26981872753548E-07;7.131
S. DANTAS QUEIROZ TELECOM EIRELI;5;1,26981872753548E-07;7.131
S J DE ASSUMPCAO EIRELI;5;1,26981872753548E-07;7.131
ROBERTO JOAQUIM DE LIMA;5;1,26981872753548E-07;7.131
R H NET TELECOMUNICACOES LTDA.;5;1,26981872753548E-07;7.131
ONER TELECOMUNICACOES EIRELI;5;1,26981872753548E-07;7.131
NIVALDO JOSE DE OLIVEIRA - CPF 065.430.086-01 - ME;5;1,26981872753548E-07;7.131
MARIA DAS NEVES FERREIRA DA SILVA - ME;5;1,26981872753548E-07;7.131
Luan Rolim Melo;5;1,26981872753548E-07;7.131
LM AUTOMAÇÕES LTDA;5;1,26981872753548E-07;7.131
LINKRM LTDA - ME;5;1,26981872753548E-07;7.131
JULIO DE SOUZA FRANCO NETO EIRELI - EPP;5;1,26981872753548E-07;7.131
J & J TELECOMUNICAÇÕES LTDA - ME;5;1,26981872753548E-07;7.131
INTERPRIME TELECOMUNICACOES LTDA ME;5;1,26981872753548E-07;7.131
INTERNET SAT SERVICOS DE TELECOMUNICACOES LTDA - ME;5;1,26981872753548E-07;7.131
GERANDO VALOR EM TELECOMUNICACOES E CONSULTORIA LTDA;5;1,26981872753548E-07;7.131
G M S MULTI SOLUÇÕES LTDA - ME;5;1,26981872753548E-07;7.131
FREITAS & SOUTO SERVICOS DE INTERNET LTDA;5;1,26981872753548E-07;7.131
FRANKLIN SANTOS DE SANTANA SERVICOS;5;1,26981872753548E-07;7.131
FOCO SERVICOS DE TELECOMUNICACOES EIRELI - EPP;5;1,26981872753548E-07;7.131
CORE TELECOM & IT LTDA;5;1,26981872753548E-07;7.131
COMPANHIA DE INFORMATICA DE JUNDIAI CIJUN;5;1,26981872753548E-07;7.131
AGILITY TELECOM LTDA;5;1,26981872753548E-07;7.131
ADRIANA SILVA DOMINGOS INFORMATICA;5;1,26981872753548E-07;7.131
WIX TELECOM DO BRASIL EIRELI;4;1,01585498202838E-07;7.165
Waze Instalacao e Manutencao Eletrica Ltda;4;1,01585498202838E-07;7.165
VERITAS SERVICOS DE TELECOMUNICACOES LTDA;4;1,01585498202838E-07;7.165
ULTRACONEXAO TELECOM LTDA;4;1,01585498202838E-07;7.165
Sul Telecomunicacoes do Brasil Ltda;4;1,01585498202838E-07;7.165
SOCIALNET INTERNET BANDA LARGA LTDA;4;1,01585498202838E-07;7.165
SITA INC DO BRASIL LTDA;4;1,01585498202838E-07;7.165
ROBSON SILVA NASCIMENTO;4;1,01585498202838E-07;7.165
RNET TELECOM LTDA - ME;4;1,01585498202838E-07;7.165
REDE  A REDE TELECOMUNICAÇÕES LTDA;4;1,01585498202838E-07;7.165
Quality Banda Larga Ltda;4;1,01585498202838E-07;7.165
POWER NET SERVICOS DE LINK DE INTERNET LTDA - ME;4;1,01585498202838E-07;7.165
PABLO DAS CHAGAS CARVALHO;4;1,01585498202838E-07;7.165
N V NETWORK LTDA;4;1,01585498202838E-07;7.165
Mega Conect Ltda;4;1,01585498202838E-07;7.165
MARIA JUSCINEIDE FERREIRA - ME;4;1,01585498202838E-07;7.165
M L S CASTRO EIRELI;4;1,01585498202838E-07;7.165
LYTUX SERVICOS EM TELECOMUNICAÇÕES, REDES E TREINAMENTOS EIRELI;4;1,01585498202838E-07;7.165
KLEBER MORAES ABADE - ME;4;1,01585498202838E-07;7.165
JOSE JOSIAS DE SA - ME;4;1,01585498202838E-07;7.165
JAMILTON DA GLORIA DE JESUS EIRELI;4;1,01585498202838E-07;7.165
ISABEL M CHAVES;4;1,01585498202838E-07;7.165
IKNET - INTERNET KARIRI LTDA - ME;4;1,01585498202838E-07;7.165
FRANCISCO ESTACIO DE MENDONCA NETO;4;1,01585498202838E-07;7.165
Edivaldo Gomes da Silva-provedores;4;1,01585498202838E-07;7.165
E P RODRIGUES SIGA TELECOM;4;1,01585498202838E-07;7.165
E A BUARQUE - TELECOMUNICACOES;4;1,01585498202838E-07;7.165
DEYSE DE ALMEIDA 02464140147;4;1,01585498202838E-07;7.165
CENTER MEDIA INFORMATICA EIRELI ME;4;1,01585498202838E-07;7.165
BASENET TELECOMUNICAÇÕES LTDA;4;1,01585498202838E-07;7.165
ATTUS TECNOLOGIA EM TELECOMUNICACOES EIRELI;4;1,01585498202838E-07;7.165
ATLASNET SERVICOS DE COMUNICACAO LTDA;4;1,01585498202838E-07;7.165
AJA TELECOMUNICACOES LTDA - ME;4;1,01585498202838E-07;7.165
A DA S B JUNIOR EIRELI;4;1,01585498202838E-07;7.165
VALERIA SILVA DE SOUSA;3;7,61891236521287E-08;7.189
UNIVERSO NET COMUNICACAO MULTIMIDIA EIRELI;3;7,61891236521287E-08;7.189
TRIADE TELECOM E ENERGIA LTDA - ME;3;7,61891236521287E-08;7.189
SOFTCOMP COMÉRCIO SERVIÇOS TELECOMUNICAÇÕES E INFORMÁTICA EIRELI;3;7,61891236521287E-08;7.189
Silvano A da Silva Provedor;3;7,61891236521287E-08;7.189
R PINHEIRO ALMEIDA E CIA LTDA - ME;3;7,61891236521287E-08;7.189
NOVUM TECNOLOGIA LTDA;3;7,61891236521287E-08;7.189
LUCAS MORO GONCALVES COMUNICACAO MULTIMIDIA LTDA;3;7,61891236521287E-08;7.189
LEGNA SERVICOS DE TELECOMUNICACOES LTDA;3;7,61891236521287E-08;7.189
KONNET INFORMATICA LTDA;3;7,61891236521287E-08;7.189
JANAINA ARAUJO DE SOUSA NET INFORMATICA;3;7,61891236521287E-08;7.189
INOVATEL TELECOMUNICACOES LTDA;3;7,61891236521287E-08;7.189
G20 TELECOM LTDA - ME;3;7,61891236521287E-08;7.189
FRANCIS E SANTOS TECNOLOGIA E INFORMATICA LTDA;3;7,61891236521287E-08;7.189
F. CARVALHO DE ARAUJO;3;7,61891236521287E-08;7.189
ELITEC COMUNICACOES  EIRELI;3;7,61891236521287E-08;7.189
E. DOS SANTOS ALMEIDA EIRELI;3;7,61891236521287E-08;7.189
CGT TECNOLOGIA EM TELECOMUNICACOES EIRELI - ME;3;7,61891236521287E-08;7.189
BRAIAN SALGUEIRO GUIMARAES;3;7,61891236521287E-08;7.189
AVZ BRASIL DE TECNOLOGIA E SEGURANCA INTERNACIONAL LTDA;3;7,61891236521287E-08;7.189
ATALINK SERVIÇOS DE COMUNICAÇÃO EIRELI;3;7,61891236521287E-08;7.189
ABC TELECOM - COMUNICACAO EIRELI;3;7,61891236521287E-08;7.189
A M GODINHO TELECOMUNICACOES EIRELI;3;7,61891236521287E-08;7.189
A B BISPO SERVICOS;3;7,61891236521287E-08;7.189
VELOO TELECOM LTDA;2;5,07927491014191E-08;7.222
ULETEC NETWORK SERVICOS EM TECNOLOGIA LTDA;2;5,07927491014191E-08;7.222
